"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"642299817943678976","","","2015-09-11 11:33:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","嬉しすぎだろ。","","","",""
"641778599473754112","","","2015-09-10 01:01:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","フル単なら、出席いらないガイダンス。","","","",""
"640191219486732288","","","2015-09-05 15:54:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","そろそろ、生きる。","","","",""
"628114548579418112","","","2015-08-03 08:05:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","地方にて
「終日禁煙」の表記の下にタバコの吸いガラ入れ","","","",""
"628112331948470272","","","2015-08-03 07:57:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","地方スーパー久しぶりに見て
変な感動。","","","",""
"628110120895950848","628096943911120896","2360210544","2015-08-03 07:48:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@takoyellow 700万で売れるぞ。","","","",""
"628075317010173952","","","2015-08-03 05:29:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","わーい","","","",""
"628043696760446976","","","2015-08-03 03:24:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","デブ嫌い。","","","",""
"628013166585233408","","","2015-08-03 01:23:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","半蔵門線で東部線の車両のってもーた。
シートが煎餅や。","","","",""
"627584125357064193","","","2015-08-01 20:58:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arduino に LCD試してたら、朝だった。
まだ、出来てないし。今日のOC大丈夫かな。。。","","","",""
"626882353210617860","","","2015-07-30 22:29:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","日差しだーー！！！","","","",""
"626849448996544512","","","2015-07-30 20:18:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","おはようございます。","","","",""
"626774523954642945","","","2015-07-30 15:21:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","たこ、気持ち悪い","","","",""
"626763623843520513","626762868122341376","1912678093","2015-07-30 14:37:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ry0u_yd @gusto_official おれもいきたい～","","","",""
"626763509133479937","626762431352537088","2492904348","2015-07-30 14:37:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kazuki_oct はーぁーぃ～","","","",""
"626270562378067968","","","2015-07-29 05:58:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ブラビアに「過去問いる？？いる？いる？」って言われた。
過去問にしか頼ってない人と同じようになるところだった。","","","",""
"626180103072956416","","","2015-07-28 23:59:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","やっぱり、デブは嫌い","","","",""
"626179248374419456","","","2015-07-28 23:55:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","車内でアホみたいに、ビューラー使ってる人いる。使い方多分違うし。絶対にかける前後で変わってない。","","","",""
"626006975717834752","","","2015-07-28 12:31:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","電気回路やるしか","","","",""
"625799606815711232","","","2015-07-27 22:47:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","デブは嫌い","","","",""
"625658888184946688","","","2015-07-27 13:27:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","髪の毛 カビたベビースター。
輪郭 味が染みたはんぺん。
特技 時間を守れない。
短所 短所しかないところ。","","","",""
"625657823737704452","","","2015-07-27 13:23:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","日銀 = 日本銀杏工場","","","",""
"625656861082017792","","","2015-07-27 13:19:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","喜連瓜破","","","",""
"625656834578198528","","","2015-07-27 13:19:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","野江内代","","","",""
"625656768215908352","","","2015-07-27 13:19:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","放出","","","",""
"625656757751156736","","","2015-07-27 13:19:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","杭全","","","",""
"625656089288179713","","","2015-07-27 13:16:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","オレンジ色のミドリムシ","","","",""
"625655950540607488","","","2015-07-27 13:16:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","関西弁と京都弁と広島弁と博多弁
聞き取れるけど、ほぼ無関係","","","",""
"625655698936889344","","","2015-07-27 13:15:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","アメ村 放家 梅田 前場","","","",""
"625654941151989761","","","2015-07-27 13:12:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","テスト前日の荒ぶり","","","",""
"625654867084742656","","","2015-07-27 13:11:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","濃縮還元のジュースって
エキスを乾燥固形に圧縮したものを、水で戻したジュースだったとは。。","","","",""
"625654560724353024","","","2015-07-27 13:10:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","確実にスルーするー","","","",""
"625654101536190468","","","2015-07-27 13:08:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","骨だけ","","","",""
"625653615680618496","","","2015-07-27 13:07:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","珍味系","","","",""
"625649835228528640","","","2015-07-27 12:51:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","高枝鋏","","","",""
"624883870366699524","","","2015-07-25 10:08:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","勉強するのに、計算用紙が足りなさすぎて困ってたら、情報学実験のテキストの裏という、最高のものを見つけてしまった。

情報学実験は最高や。。。","","","",""
"624557946794422272","624533559101906944","181779020","2015-07-24 12:33:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@yoshinoyagyudon ギュ っとした、うどん ですか？","","","",""
"624499712687648768","","","2015-07-24 08:41:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""あつい""って打って、外部変換したら、""熱い"",""暑い""でもなく""松岡修造""って出る。","","","",""
"624499351893598208","","","2015-07-24 08:40:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","暑い熱い厚い篤い","","","",""
"624412341271072768","","2360210544","2015-07-24 02:54:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@takoyellow がんばって","","","",""
"624171270821670912","","","2015-07-23 10:56:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","テスト週間だしそろそろふざけずにやらないとまずいな。
って、思った。","","","",""
"624094614274727936","","2790971229","2015-07-23 05:52:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@3124key http://t.co/sE9aY06kST","","","","http://twitter.com/atkdmw/status/624094614274727936/photo/1,http://twitter.com/atkdmw/status/624094614274727936/photo/1,http://twitter.com/atkdmw/status/624094614274727936/photo/1,http://twitter.com/atkdmw/status/624094614274727936/photo/1"
"623805136549249024","","","2015-07-22 10:41:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","なるとぉ～","","","",""
"623661215684767744","","","2015-07-22 01:09:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","G.G","","","",""
"623661165801897984","","","2015-07-22 01:09:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","green George","","","",""
"623660830240837633","","","2015-07-22 01:08:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","みどりいろのじょーじ","","","",""
"623367379444068352","","","2015-07-21 05:42:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","どっちやろか","","","",""
"623367335164809217","","","2015-07-21 05:42:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","韓国人がうるさいのか。
韓国語というものは、そもそもうるさいものなのか。","","","",""
"623366200853041154","623361888588398592","2485349828","2015-07-21 05:37:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@atkdmw 何でも屋 もこんなのやるんやなぁ～","","","",""
"623361888588398592","","","2015-07-21 05:20:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","家出手伝いの仕事をしてる人を始めて見た。どうやらDV夫からの家出らしい。説得とか、今後のこととか色々説明してるの聞いてると、大変そうって思う。そういうビジネスだけど、精神の負荷がすごそう。","","","",""
"623116456784367616","","","2015-07-20 13:05:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","英単語を覚えるという行為
どう頑張っても自分は慣れることができない。","","","",""
"623028788075429889","","","2015-07-20 07:16:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","電気回路難しい","","","",""
"622966513192976385","","","2015-07-20 03:09:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","無理や","","","",""
"622756392353398788","","","2015-07-19 13:14:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","明日、peaceに話をつける","","","",""
"622661044767293440","","","2015-07-19 06:55:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","よっそそい","","","",""
"622661001519894528","","","2015-07-19 06:55:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","よそそい","","","",""
"622660871156699137","","","2015-07-19 06:54:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","よっそい","","","",""
"622386041622691840","","","2015-07-18 12:42:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","冷やせ、冷ませ、冷やせ、冷ませ","","","",""
"622380866979803139","","","2015-07-18 12:22:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","冷すのみ。","","","",""
"622296533740883969","","","2015-07-18 06:47:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","英語ならまだしも、タイ語、韓国語とかは、さすがに不可能。","","","",""
"622296376739639297","","","2015-07-18 06:46:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","浅草橋、浅草での電車質問率が高い","","","",""
"621310168765108224","","","2015-07-15 13:27:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","だぁがぁ～","","","",""
"621308771420078082","","","2015-07-15 13:22:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sitamurasaki: これが今の日本のトップの機関なんだっていうんだから、情けなくって涙出てくるね http://t.co/aO9TbICBEm","621159727754403840","117361004","2015-07-15 03:29:54 +0000","http://twitter.com/sitamurasaki/status/621159727754403840/photo/1,http://twitter.com/sitamurasaki/status/621159727754403840/photo/1"
"620932321806450688","","","2015-07-14 12:26:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SakuraAyane_ @ry0u_yd ばいばい","","","",""
"620932084786331649","","","2015-07-14 12:25:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","21:00まで残っても、いろんな話聞けてめっちゃ知識になる。話聞けて、話してくださってありがたいし、損したと思ったことはない。","","","",""
"620719015338508288","","","2015-07-13 22:18:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","めろんじゅーす","","","",""
"620695629845499904","","","2015-07-13 20:45:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","早起きしてみた","","","",""
"620554055048278017","","","2015-07-13 11:23:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ゲーム理論、最初から面白いな","","","",""
"620553833270226944","","","2015-07-13 11:22:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","めんどくさい","","","",""
"620549455943614464","","","2015-07-13 11:04:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","齋藤peace解いてるけど
なかなか堪える。","","","",""
"620211073329729536","","","2015-07-12 12:40:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shorのアルゴリズム","","","",""
"620186549976600576","","","2015-07-12 11:02:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","東京人多い","","","",""
"620094143478431744","","","2015-07-12 04:55:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","それ言うの？","","","",""
"620022058425020417","","","2015-07-12 00:09:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","中学の時のエゴイストなガキ大将が、人間関係うまくいかなさすぎて、就職してすぐに辞めたの聞いて""だろうな。""としか思ってあげられない現実。","","","",""
"619991619857612800","","","2015-07-11 22:08:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","どっかの部屋の人の目覚ましうるさすぎて起きた。割と、不機嫌","","","",""
"619806839127969792","","","2015-07-11 09:54:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","微分方程式は、解くよりその解法を電子化することの方がめんどくさい","","","",""
"619661646684774400","","","2015-07-11 00:17:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","こんな現代にわずかに存在する
丸刈りの野球少年という奇妙な野性人。
しかし、彼らの不屈の情熱心情には感服。","","","",""
"619455174239633409","","","2015-07-10 10:36:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","演繹法である数学的帰納法","","","",""
"619384668819865600","619384387042459648","1912678093","2015-07-10 05:56:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ry0u_yd おいしそーー","","","",""
"619384546526507008","","","2015-07-10 05:55:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ry0u_yd: I'm at 三田製麺所 新宿西口店 in 新宿区, 東京都 https://t.co/OtRtp1fmB8","619384387042459648","1912678093","2015-07-10 05:55:20 +0000","https://www.swarmapp.com/c/2Ny9H2Azq3I,https://www.swarmapp.com/c/2Ny9H2Azq3I"
"619343010745094144","","","2015-07-10 03:10:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","へーへーへーへーー","","","",""
"619342966411243520","","","2015-07-10 03:10:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","へーへー","","","",""
"619342702413348865","","","2015-07-10 03:09:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","アンケートやる気あるの？","","","",""
"619336175178772480","","","2015-07-10 02:43:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","かずひろこねー","","","",""
"619267137215946753","","","2015-07-09 22:09:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","右手じゃないほうが、左手。左手じゃないほうが右手。","","","",""
"619142570090737665","","","2015-07-09 13:54:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","実験テキスト見てたらなぜか、サイコキネシスとテレキネシスの違いが分からなくなって、調べる始末。","","","",""
"619134875287683072","","","2015-07-09 13:23:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","台風か。","","","",""
"619133518027698180","","","2015-07-09 13:18:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","とにかく純粋な人はいい人","","","",""
"618917994270343173","618916669432303616","374424372","2015-07-08 23:02:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@oOF1aVoROo ばばんばばんばんばん","","","",""
"618891663763636229","","","2015-07-08 21:17:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","起きた。","","","",""
"618772522524250112","","","2015-07-08 13:24:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","帰納法が分からないと言われたら、ベーコンとデカルトについて説明すればいいのかな？","","","",""
"618767436775460864","","","2015-07-08 13:03:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","テストで点を取ることは大事。
でも、テストを受けることの方がもっと大事。","","","",""
"618765153773838336","","","2015-07-08 12:54:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ほぼ、SAの彼","","","",""
"618765082940547072","","","2015-07-08 12:54:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","今乗ってる浅草線の運転士。発進、ブレーキ下手すぎ。急発進、急ブレーキしかしてない。","","","",""
"618764693683843072","","2360210544","2015-07-08 12:52:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@takoyellow  https://t.co/LwhdTyoHEo","","","","https://twitter.com/yasulog/status/618629450683543552"
"618607528046395392","","","2015-07-08 02:28:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minus = 20t引く","","","",""
"618601703009611776","","","2015-07-08 02:05:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","離散から離散する","","","",""
"618601333092827136","","","2015-07-08 02:03:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","英語難しい","","","",""
"618550496727425024","","","2015-07-07 22:41:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","確かに、""漢字""というモノは、完全体であるものが意図要項を伝えたる。","","","",""
"618422926929309696","","","2015-07-07 14:14:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","いろいろ聞けて良かった。。","","","",""
"618422818628243456","","","2015-07-07 14:14:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","アイデンティティはいいものや。","","","",""
"618398585277673472","","1912678093","2015-07-07 12:38:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ry0u_yd わりと、言ってない。","","","",""
"618166704980430848","","","2015-07-06 21:16:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","トリクル","","","",""
"618039993345282048","","2790971229","2015-07-06 12:53:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@3124key 電気回路お願いしたいです。。。","","","",""
"618039669201108992","","","2015-07-06 12:51:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAで、調子に乗って""0は自然数なんですか？""って、深く言及する人いたけど、ペアノの理論で自己計算に依存するとか言ったら、そういうヤツはだいたい黙る。","","","",""
"618006941332156416","","","2015-07-06 10:41:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","筆算難しい","","","",""
"618000368283201536","","","2015-07-06 10:15:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","多種多様なapproach","","","",""
"617854764546535424","","","2015-07-06 00:37:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","まじかぁー","","","",""
"617820742038736896","","","2015-07-05 22:21:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","眠たいねんなぁ","","","",""
"617820691711156224","","","2015-07-05 22:21:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","いや、やめるのも勇気","","","",""
"617820553324290048","","","2015-07-05 22:21:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","よし、大学行くか","","","",""
"617631670263414784","","","2015-07-05 09:50:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","スマホの充電が20%から30分で100%になるのは、20%が間違いか、100%が間違いか","","","",""
"617467301751754752","","","2015-07-04 22:57:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[問題]SA最強のM田君から絶対に怒られないプログラムを書け。

難問。","","","",""
"617180488310984705","","","2015-07-04 03:57:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","今日のSAは最強の彼がいるのか…","","","",""
"616918567829663744","","","2015-07-03 10:37:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","右利きだけど、右が好きなわけではない。","","","",""
"616918267886616576","","","2015-07-03 10:35:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","雨ふってる","","","",""
"616799640017465344","","","2015-07-03 02:44:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ごみぃ","","","",""
"616766198777118720","","","2015-07-03 00:31:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","なるとぉぉぉぉぉーーー","","","",""
"616658885303246848","","","2015-07-02 17:25:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ついでや、微分方程式もやってしまおう。","","","",""
"616647209380024320","","","2015-07-02 16:38:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","レポート7000文字越えたから満足","","","",""
"616580242530897920","","","2015-07-02 12:12:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANA_travel_info: 今日、突然カナダへ行きたくなったら・・・
現役CAがバンクーバーの魅力を発信♪⇒http://t.co/0KirXKtY6d http://t.co/yVq7sZUPpo","616531849704271872","1481025810","2015-07-02 09:00:22 +0000","http://ana.ms/1Nyj1Rz,http://twitter.com/ANA_travel_info/status/616531849704271872/photo/1,http://twitter.com/ANA_travel_info/status/616531849704271872/photo/1,http://ana.ms/1Nyj1Rz,http://twitter.com/ANA_travel_info/status/616531849704271872/photo/1,http://twitter.com/ANA_travel_info/status/616531849704271872/photo/1"
"616580011630292993","","","2015-07-02 12:11:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","レポート","","","",""
"616525935660019712","","","2015-07-02 08:36:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","えっ。
嘘つけっ。","","","",""
"616522785813172224","","","2015-07-02 08:24:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","たっちー","","","",""
"616513745511059456","","","2015-07-02 07:48:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ね","","","",""
"616513728993955840","","","2015-07-02 07:48:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","なのでぇ","","","",""
"616387529541992448","","","2015-07-01 23:26:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @appbankstorez: iPhoneデータをワイヤレスでSDカードへバックアップ！
これがあれば活躍すること間違いなしなのですヽ(*´∀`)ﾉ http://t.co/gvs4bg7lPH http://t.co/FEqlrLLViy","616170510095794176","1445374915","2015-07-01 09:04:32 +0000","http://on.fb.me/1GM9voy,http://twitter.com/appbankstorez/status/616170510095794176/photo/1,http://on.fb.me/1GM9voy,http://twitter.com/appbankstorez/status/616170510095794176/photo/1"
"616235405495500800","","","2015-07-01 13:22:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","エコール・ポリテクニーク研究所。","","","",""
"616234558199959552","","","2015-07-01 13:19:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","そもそも、ハード系とか
パンに求めるのかね？","","","",""
"616234460896321536","","","2015-07-01 13:18:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","バゲット   切って   冷凍室
意味分からん。","","","",""
"615858382684094465","","","2015-06-30 12:24:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","同じ質問でも重みがありすぎ","","","",""
"615858324706209792","","","2015-06-30 12:24:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","先週はノルムの定義
今週はアフィン変換","","","",""
"615495735694397440","","","2015-06-29 12:23:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","操作主義は大切。","","","",""
"615495328234536961","","","2015-06-29 12:21:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","インターフェース","","","",""
"615387969722036225","","","2015-06-29 05:14:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","腐米","","","",""
"615387929540608000","","","2015-06-29 05:14:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","精一杯、精一杯、やりきれたなら","","","",""
"615387855230078976","","","2015-06-29 05:14:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","頑張って、頑張って強くなれたなら","","","",""
"615324316943581184","","","2015-06-29 01:02:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","やばい。数学に手がつかん。","","","",""
"615324275453489153","","","2015-06-29 01:01:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","でも、一緒だということも分からん","","","",""
"615324223653842945","","","2015-06-29 01:01:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","哲学と数学の違いがわからん。","","","",""
"614908414100025344","","","2015-06-27 21:29:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ガチ勉Day.","","","",""
"614341354567548928","","","2015-06-26 07:56:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","根幹は揺るがなかったけどね。。。","","","",""
"614341103366488064","","","2015-06-26 07:55:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TA論破して楽しかったな","","","",""
"614236148462817280","","","2015-06-26 00:58:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ねてる","","","",""
"614236124135845888","","","2015-06-26 00:57:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","こめ","","","",""
